latitude,longtitude,depth,temperature,time
,,5.963,20.0,1685092390242
,,5.870,20.0,1685092390312
,,5.807,20.0,1685092390383
,,5.818,20.0,1685092390452
,,5.849,20.0,1685092390522
,,5.870,20.0,1685092390592
,,5.901,20.0,1685092390732
,,5.942,20.0,1685092390802
,,5.932,20.0,1685092390872
,,5.880,20.0,1685092390942
47.329044999999994,4.086855,5.755,0.0,1685092391000
47.329044999999994,4.086855,5.755,0.0,1685092391000
,,5.755,20.0,1685092391012
,,5.651,20.0,1685092391082
,,5.651,20.0,1685092391152
,,5.682,20.0,1685092391222
,,5.713,20.0,1685092391292
,,5.786,20.0,1685092391362
,,5.859,20.0,1685092391432
,,5.880,20.0,1685092391503
,,5.797,20.0,1685092391572
,,5.745,20.0,1685092391642
,,5.765,20.0,1685092391712
,,5.755,20.0,1685092391782
,,5.755,20.0,1685092391852
,,5.745,20.0,1685092391922
,,5.765,20.0,1685092391992
47.329044999999994,4.086855,5.786,0.0,1685092392000
,,5.786,20.0,1685092392063
,,5.755,20.0,1685092392132
,,5.651,20.0,1685092392202
,,5.547,20.0,1685092392272
,,5.464,20.0,1685092392342
,,5.443,20.0,1685092392412
,,5.432,20.0,1685092392482
,,5.422,20.0,1685092392552
,,5.422,20.0,1685092392622
,,5.453,20.0,1685092392692
,,5.505,20.0,1685092392762
,,5.516,20.0,1685092392832
,,5.505,20.0,1685092392902
,,5.484,20.0,1685092392972
47.329044999999994,4.086855,5.537,0.0,1685092393000
,,5.537,20.0,1685092393042
,,5.599,20.0,1685092393112
,,5.630,20.0,1685092393185
,,5.620,20.0,1685092393255
,,5.609,20.0,1685092393325
,,5.641,20.0,1685092393395
,,5.661,20.0,1685092393465
,,5.641,20.0,1685092393535
,,5.620,20.0,1685092393605
,,5.609,20.0,1685092393675
,,5.661,20.0,1685092393745
,,5.682,20.0,1685092393815
,,5.672,20.0,1685092393885
,,5.703,20.0,1685092393955
47.329044999999994,4.086853333333334,5.755,0.0,1685092394000
,,5.755,20.0,1685092394025
,,5.765,20.0,1685092394201
,,5.797,20.0,1685092394230
,,5.859,20.0,1685092394262
,,5.984,20.0,1685092394386
,,6.057,20.0,1685092394417
,,6.026,20.0,1685092394571
,,5.974,20.0,1685092394600
,,5.984,20.0,1685092394600
,,6.005,20.0,1685092394756
,,6.036,20.0,1685092394782
,,6.015,20.0,1685092394813
,,6.109,20.0,1685092394942
,,6.234,20.0,1685092394968
,,6.244,20.0,1685092395143
,,6.119,20.0,1685092395175
,,5.963,20.0,1685092395175
,,5.890,20.0,1685092395316
,,5.932,20.0,1685092395346
,,6.015,20.0,1685092395379
,,6.088,20.0,1685092395501
,,6.223,20.0,1685092395532
,,6.234,20.0,1685092395687
,,6.182,20.0,1685092395716
,,6.015,20.0,1685092395717
,,5.838,20.0,1685092395871
,,5.849,20.0,1685092395899
47.329044999999994,4.086851666666666,5.911,0.0,1685092396000
47.329044999999994,4.086848333333333,5.911,0.0,1685092396000
,,5.911,20.0,1685092396040
,,5.963,20.0,1685092396066
,,5.984,20.0,1685092396066
,,6.005,20.0,1685092396217
,,5.953,20.0,1685092396246
,,5.797,20.0,1685092396402
,,5.620,20.0,1685092396434
,,5.557,20.0,1685092396434
,,5.620,20.0,1685092396587
,,5.693,20.0,1685092396616
,,5.734,20.0,1685092396616
,,5.682,20.0,1685092396772
,,5.641,20.0,1685092396798
,,5.661,20.0,1685092396958
,,5.672,20.0,1685092396984
47.329043333333324,4.086843333333333,5.557,0.0,1685092397000
,,5.557,20.0,1685092397015
,,5.568,20.0,1685092397142
,,5.578,20.0,1685092397169
,,5.599,20.0,1685092397199
,,5.620,20.0,1685092397328
,,5.578,20.0,1685092397357
,,5.620,20.0,1685092397540
,,5.672,20.0,1685092397567
,,5.713,20.0,1685092397567
,,5.703,20.0,1685092397700
,,5.620,20.0,1685092397729
,,5.505,20.0,1685092397762
,,5.599,20.0,1685092397807
,,5.630,20.0,1685092397878
,,5.661,20.0,1685092397948
47.329043333333324,4.086838333333334,5.682,0.0,1685092398000
,,5.682,20.0,1685092398018
,,5.651,20.0,1685092398087
,,5.651,20.0,1685092398157
,,5.620,20.0,1685092398228
,,5.609,20.0,1685092398298
,,5.599,20.0,1685092398368
,,5.630,20.0,1685092398438
,,5.651,20.0,1685092398508
,,5.682,20.0,1685092398577
,,5.641,20.0,1685092398647
,,5.578,20.0,1685092398717
,,5.568,20.0,1685092398787
,,5.547,20.0,1685092398859
,,5.537,20.0,1685092398927
,,5.568,20.0,1685092398997
,,5.589,20.0,1685092399068
,,5.599,20.0,1685092399137
,,5.630,20.0,1685092399208
,,5.609,20.0,1685092399278
,,5.609,20.0,1685092399347
,,5.620,20.0,1685092399418
,,5.651,20.0,1685092399488
,,5.661,20.0,1685092399558
,,5.630,20.0,1685092399627
,,5.630,20.0,1685092399697
,,5.609,20.0,1685092399768
,,5.589,20.0,1685092399837
,,5.537,20.0,1685092399907
,,5.484,20.0,1685092399978
47.32904166666667,4.086833333333333,5.432,0.0,1685092400000
,,5.432,20.0,1685092400047
,,5.443,20.0,1685092400117
,,5.484,20.0,1685092400188
,,5.495,20.0,1685092400258
,,5.464,20.0,1685092400328
,,5.453,20.0,1685092400397
,,5.453,20.0,1685092400467
,,5.412,20.0,1685092400537
,,5.391,20.0,1685092400607
,,5.401,20.0,1685092400678
,,5.432,20.0,1685092400747
,,5.474,20.0,1685092400817
,,5.495,20.0,1685092400887
,,5.453,20.0,1685092400957
47.32904,4.086826666666667,5.370,0.0,1685092401000
,,5.370,20.0,1685092401029
,,5.339,20.0,1685092401097
,,5.339,20.0,1685092401167
,,5.328,20.0,1685092401237
,,5.328,20.0,1685092401307
,,5.370,20.0,1685092401377
,,5.349,20.0,1685092401445
,,5.328,20.0,1685092401515
,,5.318,20.0,1685092401585
,,5.287,20.0,1685092401655
,,5.276,20.0,1685092401725
,,5.297,20.0,1685092401795
,,5.349,20.0,1685092401865
,,5.422,20.0,1685092401935
47.32903833333333,4.086823333333333,5.505,0.0,1685092402000
,,5.505,20.0,1685092402007
,,5.589,20.0,1685092402075
,,5.589,20.0,1685092402145
,,5.526,20.0,1685092402215
,,5.484,20.0,1685092402285
,,5.412,20.0,1685092402355
,,5.360,20.0,1685092402425
,,5.297,20.0,1685092402495
,,5.297,20.0,1685092402565
,,5.276,20.0,1685092402635
,,5.256,20.0,1685092402706
,,5.224,20.0,1685092402775
,,5.151,20.0,1685092402845
,,5.089,20.0,1685092402915
,,5.079,20.0,1685092402985
47.329035000000005,4.08682,5.099,0.0,1685092403000
,,5.099,20.0,1685092403057
,,5.120,20.0,1685092403125
,,5.172,20.0,1685092403195
,,5.235,20.0,1685092403265
,,5.266,20.0,1685092403335
,,5.276,20.0,1685092403405
,,5.297,20.0,1685092403475
,,5.339,20.0,1685092403545
,,5.391,20.0,1685092403615
,,5.422,20.0,1685092403685
,,5.464,20.0,1685092403756
,,5.495,20.0,1685092403827
47.329033333333335,4.0868183333333326,5.495,0.0,1685092404000
,,5.495,20.0,1685092404013
,,5.453,20.0,1685092404043
,,5.401,20.0,1685092404044
,,5.349,20.0,1685092404197
,,5.287,20.0,1685092404229
,,5.235,20.0,1685092404352
,,5.172,20.0,1685092404378
,,5.079,20.0,1685092404411
,,5.037,20.0,1685092404538
,,5.068,20.0,1685092404564
,,5.089,20.0,1685092404737
,,5.120,20.0,1685092404764
,,5.131,20.0,1685092404764
,,5.120,20.0,1685092404912
,,5.110,20.0,1685092404941
,,5.079,20.0,1685092404974
47.329033333333335,4.0868166666666665,5.089,0.0,1685092405000
,,5.089,20.0,1685092405099
,,5.131,20.0,1685092405129
,,5.245,20.0,1685092405283
,,5.380,20.0,1685092405314
,,5.453,20.0,1685092405314
,,5.443,20.0,1685092405468
,,5.391,20.0,1685092405495
,,5.360,20.0,1685092405526
,,5.370,20.0,1685092405654
,,5.443,20.0,1685092405680
,,5.537,20.0,1685092405839
,,5.641,20.0,1685092405866
,,5.672,20.0,1685092405866
47.329031666666666,4.0868166666666665,5.630,0.0,1685092406000
,,5.630,20.0,1685092406026
,,5.464,20.0,1685092406058
,,5.297,20.0,1685092406093
,,5.214,20.0,1685092406135
,,5.172,20.0,1685092406205
,,5.235,20.0,1685092406275
,,5.287,20.0,1685092406345
,,5.287,20.0,1685092406415
,,5.193,20.0,1685092406485
,,5.016,20.0,1685092406555
,,4.829,20.0,1685092406625
,,4.704,20.0,1685092406695
,,4.673,20.0,1685092406765
,,4.777,20.0,1685092406836
,,4.881,20.0,1685092406906
,,4.954,20.0,1685092406976
47.329031666666666,4.086813333333334,5.006,0.0,1685092407000
,,5.006,20.0,1685092407047
,,4.964,20.0,1685092407117
,,4.943,20.0,1685092407186
,,4.881,20.0,1685092407256
,,4.943,20.0,1685092407326
,,5.047,20.0,1685092407396
,,5.183,20.0,1685092407466
,,5.318,20.0,1685092407536
,,5.360,20.0,1685092407606
,,5.360,20.0,1685092407676
,,5.328,20.0,1685092407746
,,5.287,20.0,1685092407816
,,5.214,20.0,1685092407885
,,5.162,20.0,1685092407956
47.329029999999996,4.08681,5.183,0.0,1685092408000
,,5.183,20.0,1685092408027
,,5.349,20.0,1685092408236
,,5.308,20.0,1685092408306
,,5.245,20.0,1685092408376
,,5.151,20.0,1685092408446
,,5.068,20.0,1685092408516
,,4.995,20.0,1685092408586
,,5.016,20.0,1685092408656
,,5.047,20.0,1685092408726
,,5.110,20.0,1685092408795
,,5.131,20.0,1685092408866
,,5.141,20.0,1685092408936
47.329028333333326,4.086808333333334,5.058,0.0,1685092409000
,,5.058,20.0,1685092409007
,,4.860,20.0,1685092409076
,,4.860,20.0,1685092409145
,,4.850,20.0,1685092409216
,,4.850,20.0,1685092409286
,,4.850,20.0,1685092409356
,,4.881,20.0,1685092409426
,,4.881,20.0,1685092409496
,,4.870,20.0,1685092409566
,,4.839,20.0,1685092409635
,,4.818,20.0,1685092409706
,,4.777,20.0,1685092409775
,,4.808,20.0,1685092409846
,,4.870,20.0,1685092409916
,,4.943,20.0,1685092409983
47.32902666666667,4.086806666666666,5.037,0.0,1685092410000
,,5.037,20.0,1685092410057
,,5.183,20.0,1685092410126
,,5.276,20.0,1685092410195
,,5.349,20.0,1685092410265
,,5.308,20.0,1685092410336
,,5.266,20.0,1685092410405
,,5.183,20.0,1685092410477
,,5.183,20.0,1685092410546
,,5.204,20.0,1685092410616
,,5.204,20.0,1685092410686
,,5.245,20.0,1685092410755
,,5.204,20.0,1685092410825
,,5.068,20.0,1685092410896
,,4.881,20.0,1685092410966
47.329025,4.086805,4.766,0.0,1685092411000
,,4.766,20.0,1685092411040
,,4.704,20.0,1685092411106
,,4.777,20.0,1685092411175
,,4.881,20.0,1685092411315
,,4.912,20.0,1685092411387
,,4.902,20.0,1685092411457
,,4.860,20.0,1685092411526
,,4.829,20.0,1685092411597
,,4.787,20.0,1685092411666
,,4.798,20.0,1685092411737
,,4.860,20.0,1685092411806
,,4.975,20.0,1685092411876
,,5.016,20.0,1685092411947
47.32902333333333,4.086803333333333,5.047,0.0,1685092412000
,,5.047,20.0,1685092412019
,,4.985,20.0,1685092412196
,,4.902,20.0,1685092412366
,,4.902,20.0,1685092412393
,,4.933,20.0,1685092412393
,,4.954,20.0,1685092412551
,,4.954,20.0,1685092412578
,,4.943,20.0,1685092412578
,,4.954,20.0,1685092412736
,,4.933,20.0,1685092412762
,,4.870,20.0,1685092412919
,,4.850,20.0,1685092412946
,,4.829,20.0,1685092412946
47.32902333333333,4.086803333333333,4.860,0.0,1685092413000
,,4.860,20.0,1685092413132
,,4.912,20.0,1685092413163
,,4.933,20.0,1685092413194
,,4.923,20.0,1685092413293
,,4.912,20.0,1685092413323
,,4.870,20.0,1685092413479
,,4.881,20.0,1685092413509
,,4.943,20.0,1685092413509
,,4.933,20.0,1685092413663
,,4.975,20.0,1685092413694
,,5.006,20.0,1685092413724
,,5.089,20.0,1685092413851
,,5.110,20.0,1685092413879
47.32902166666666,4.0868,5.110,0.0,1685092414000
,,5.110,20.0,1685092414027
,,5.079,20.0,1685092414058
,,5.099,20.0,1685092414058
,,5.172,20.0,1685092414194
,,5.235,20.0,1685092414224
,,5.183,20.0,1685092414380
,,5.120,20.0,1685092414410
,,5.172,20.0,1685092414410
,,5.193,20.0,1685092414564
,,5.172,20.0,1685092414592
,,5.110,20.0,1685092414622
,,5.037,20.0,1685092414748
,,5.006,20.0,1685092414775
,,5.006,20.0,1685092414933
,,4.954,20.0,1685092414960
,,4.891,20.0,1685092414960
47.32902166666666,4.086798333333333,4.839,0.0,1685092415000
,,4.839,20.0,1685092415120
,,4.881,20.0,1685092415121
,,4.902,20.0,1685092415303
,,4.860,20.0,1685092415329
,,4.829,20.0,1685092415357
,,4.808,20.0,1685092415489
,,4.850,20.0,1685092415519
,,4.933,20.0,1685092415519
,,5.037,20.0,1685092415675
,,5.058,20.0,1685092415707
,,5.047,20.0,1685092415739
,,5.068,20.0,1685092415796
,,5.079,20.0,1685092415866
,,5.068,20.0,1685092415936
47.32902000000001,4.086798333333333,5.068,0.0,1685092416000
47.32901833333334,4.086796666666667,5.068,0.0,1685092416000
,,5.068,20.0,1685092416008
,,5.079,20.0,1685092416076
,,5.110,20.0,1685092416147
,,5.131,20.0,1685092416216
,,5.099,20.0,1685092416286
,,5.006,20.0,1685092416356
,,4.891,20.0,1685092416426
,,4.829,20.0,1685092416496
,,4.839,20.0,1685092416636
,,4.860,20.0,1685092416706
,,4.870,20.0,1685092416776
,,4.870,20.0,1685092416846
,,4.870,20.0,1685092416916
,,4.912,20.0,1685092416986
,,5.016,20.0,1685092417056
,,5.079,20.0,1685092417126
,,5.099,20.0,1685092417266
,,5.141,20.0,1685092417336
,,5.204,20.0,1685092417406
,,5.235,20.0,1685092417476
,,5.214,20.0,1685092417546
,,5.287,20.0,1685092417617
,,5.401,20.0,1685092417686
,,5.495,20.0,1685092417756
,,5.526,20.0,1685092417826
,,5.432,20.0,1685092417897
,,5.308,20.0,1685092417967
47.32901666666667,4.086798333333333,5.256,0.0,1685092418000
,,5.256,20.0,1685092418036
,,5.245,20.0,1685092418106
,,5.224,20.0,1685092418178
,,5.204,20.0,1685092418246
,,5.204,20.0,1685092418316
,,5.224,20.0,1685092418386
,,5.151,20.0,1685092418456
,,5.016,20.0,1685092418526
,,4.912,20.0,1685092418596
,,4.912,20.0,1685092418666
,,4.943,20.0,1685092418736
,,4.995,20.0,1685092418806
,,5.016,20.0,1685092418876
,,5.006,20.0,1685092418946
47.32901666666667,4.086796666666667,5.016,0.0,1685092419000
47.329015,4.086796666666667,5.016,0.0,1685092419000
,,5.016,20.0,1685092419017
,,5.027,20.0,1685092419086
,,5.027,20.0,1685092419156
,,5.016,20.0,1685092419226
,,5.037,20.0,1685092419296
,,5.068,20.0,1685092419366
,,5.099,20.0,1685092419436
,,5.099,20.0,1685092419576
,,5.099,20.0,1685092419646
,,5.089,20.0,1685092419716
,,5.089,20.0,1685092419786
,,5.110,20.0,1685092419856
,,5.079,20.0,1685092419926
,,5.027,20.0,1685092419996
,,5.006,20.0,1685092420066
,,5.016,20.0,1685092420136
,,5.027,20.0,1685092420206
,,5.006,20.0,1685092420276
,,4.995,20.0,1685092420346
,,5.016,20.0,1685092420416
,,5.016,20.0,1685092420486
,,5.027,20.0,1685092420556
,,5.037,20.0,1685092420626
,,5.058,20.0,1685092420696
,,5.047,20.0,1685092420766
,,5.037,20.0,1685092420836
,,5.037,20.0,1685092420906
,,5.079,20.0,1685092420976
47.32901333333333,4.0867949999999995,5.141,0.0,1685092421000
,,5.141,20.0,1685092421046
,,5.162,20.0,1685092421116
,,5.172,20.0,1685092421186
,,5.162,20.0,1685092421256
,,5.183,20.0,1685092421326
,,5.183,20.0,1685092421396
,,5.162,20.0,1685092421466
,,5.162,20.0,1685092421536
,,5.214,20.0,1685092421606
,,5.245,20.0,1685092421676
,,5.266,20.0,1685092421746
,,5.214,20.0,1685092421819
,,5.162,20.0,1685092421993
47.32901166666667,4.0867933333333335,5.151,0.0,1685092422000
,,5.151,20.0,1685092422020
,,5.162,20.0,1685092422053
,,5.162,20.0,1685092422179
,,5.172,20.0,1685092422207
,,5.183,20.0,1685092422331
,,5.224,20.0,1685092422357
,,5.224,20.0,1685092422519
,,5.183,20.0,1685092422548
,,5.151,20.0,1685092422722
,,5.141,20.0,1685092422748
,,5.131,20.0,1685092422777
,,5.151,20.0,1685092422895
,,5.151,20.0,1685092422922
,,5.141,20.0,1685092422953
47.329010000000004,4.086791666666667,5.141,0.0,1685092423000
,,5.141,20.0,1685092423079
,,5.110,20.0,1685092423109
,,5.079,20.0,1685092423264
,,5.047,20.0,1685092423290
,,5.047,20.0,1685092423290
,,5.110,20.0,1685092423451
,,5.183,20.0,1685092423481
,,5.214,20.0,1685092423638
,,5.235,20.0,1685092423665
,,5.256,20.0,1685092423694
,,5.308,20.0,1685092423823
,,5.474,20.0,1685092423853
47.32901166666667,4.086791666666667,5.599,0.0,1685092424000
,,5.599,20.0,1685092424008
,,5.651,20.0,1685092424040
,,5.682,20.0,1685092424071
,,5.672,20.0,1685092424126
,,5.651,20.0,1685092424196
,,5.557,20.0,1685092424266
,,5.495,20.0,1685092424336
,,5.484,20.0,1685092424406
,,5.474,20.0,1685092424476
,,5.484,20.0,1685092424546
,,5.453,20.0,1685092424616
,,5.297,20.0,1685092424686
,,5.162,20.0,1685092424756
,,5.099,20.0,1685092424826
,,5.099,20.0,1685092424896
,,5.131,20.0,1685092424966
47.32901166666667,4.08679,5.193,0.0,1685092425000
,,5.193,20.0,1685092425039
,,5.297,20.0,1685092425107
,,5.391,20.0,1685092425177
,,5.495,20.0,1685092425247
,,5.578,20.0,1685092425317
,,5.589,20.0,1685092425387
,,5.589,20.0,1685092425457
,,5.661,20.0,1685092425529
,,5.807,20.0,1685092425599
,,5.901,20.0,1685092425669
,,5.974,20.0,1685092425879
,,5.932,20.0,1685092425949
47.32901333333333,4.086785000000001,5.890,0.0,1685092426000
47.32901333333333,4.086783333333333,5.890,0.0,1685092426000
,,5.890,20.0,1685092426021
,,5.818,20.0,1685092426089
,,5.724,20.0,1685092426162
,,5.578,20.0,1685092426229
,,5.474,20.0,1685092426299
,,5.432,20.0,1685092426369
,,5.422,20.0,1685092426439
,,5.432,20.0,1685092426509
,,5.391,20.0,1685092426579
,,5.328,20.0,1685092426647
,,5.235,20.0,1685092426717
,,5.235,20.0,1685092426787
,,5.276,20.0,1685092426857
,,5.360,20.0,1685092426927
,,5.568,20.0,1685092427137
,,5.589,20.0,1685092427207
,,5.578,20.0,1685092427277
,,5.589,20.0,1685092427347
,,5.693,20.0,1685092427417
,,5.682,20.0,1685092427699
,,5.651,20.0,1685092427769
,,5.641,20.0,1685092427839
,,5.870,20.0,1685092427909
47.329015,4.086781666666667,5.974,0.0,1685092428000
47.329015,4.086781666666667,5.974,0.0,1685092428000
,,5.974,20.0,1685092428119
,,5.942,20.0,1685092428189
,,5.828,20.0,1685092428259
,,5.641,20.0,1685092428329
,,5.693,20.0,1685092428399
,,5.765,20.0,1685092428469
,,5.818,20.0,1685092428539
,,5.765,20.0,1685092428609
,,5.880,20.0,1685092428679
,,5.994,20.0,1685092428749
,,6.057,20.0,1685092428819
,,5.818,20.0,1685092428889
,,5.661,20.0,1685092428962
47.32901666666667,4.086781666666667,5.641,0.0,1685092429000
,,5.641,20.0,1685092429029
,,5.703,20.0,1685092429099
,,5.838,20.0,1685092429169
,,5.922,20.0,1685092429239
,,5.859,20.0,1685092429309
,,5.786,20.0,1685092429379
,,5.734,20.0,1685092429449
,,5.682,20.0,1685092429519
,,5.693,20.0,1685092429589
,,5.776,20.0,1685092429659
,,5.942,20.0,1685092429729
,,6.109,20.0,1685092429799
,,6.182,20.0,1685092429869
,,6.203,20.0,1685092429939
,,6.151,20.0,1685092430009
,,6.140,20.0,1685092430162
,,6.265,20.0,1685092430189
,,6.421,20.0,1685092430348
,,6.452,20.0,1685092430380
,,6.473,20.0,1685092430380
,,6.473,20.0,1685092430530
,,6.442,20.0,1685092430562
,,6.369,20.0,1685092430588
,,6.317,20.0,1685092430715
,,6.307,20.0,1685092430748
,,6.307,20.0,1685092430904
,,6.369,20.0,1685092430904
,,6.452,20.0,1685092430966
47.32902000000001,4.086781666666667,6.452,0.0,1685092431000
47.32902166666666,4.086783333333333,6.452,0.0,1685092431000
,,6.452,20.0,1685092431114
,,6.369,20.0,1685092431145
,,6.338,20.0,1685092431270
,,6.286,20.0,1685092431302
,,6.244,20.0,1685092431331
,,6.234,20.0,1685092431454
,,6.317,20.0,1685092431486
,,6.296,20.0,1685092431641
,,6.213,20.0,1685092431829
,,6.119,20.0,1685092431853
,,6.099,20.0,1685092431853
47.329025,4.086785000000001,5.963,0.0,1685092432000
,,5.963,20.0,1685092432164
,,5.797,20.0,1685092432197
,,5.713,20.0,1685092432348
,,5.661,20.0,1685092432372
,,5.724,20.0,1685092432404
,,5.838,20.0,1685092432533
,,5.953,20.0,1685092432563
,,5.922,20.0,1685092432719
,,5.994,20.0,1685092432747
,,6.099,20.0,1685092432780
,,6.171,20.0,1685092432911
,,6.203,20.0,1685092432937
,,6.348,20.0,1685092432969
,,6.598,20.0,1685092433095
,,6.785,20.0,1685092433095
,,6.879,20.0,1685092433281
,,6.931,20.0,1685092433313
,,6.921,20.0,1685092433313
,,6.879,20.0,1685092433467
,,6.879,20.0,1685092433495
,,6.806,20.0,1685092433652
,,6.744,20.0,1685092433680
,,6.702,20.0,1685092433681
,,6.671,20.0,1685092433745
,,6.556,20.0,1685092433791
,,6.379,20.0,1685092433861
,,6.213,20.0,1685092433931
,,6.026,20.0,1685092434001
,,5.942,20.0,1685092434069
,,5.901,20.0,1685092434141
,,5.890,20.0,1685092434211
,,5.818,20.0,1685092434281
,,5.807,20.0,1685092434351
,,5.797,20.0,1685092434421
,,5.901,20.0,1685092434631
,,5.932,20.0,1685092434701
,,5.963,20.0,1685092434771
,,6.036,20.0,1685092434841
,,6.234,20.0,1685092434911
47.329031666666666,4.08679,6.327,0.0,1685092435000
,,6.327,20.0,1685092435121
,,6.234,20.0,1685092435191
,,6.203,20.0,1685092435261
,,6.255,20.0,1685092435331
,,6.452,20.0,1685092435401
,,6.671,20.0,1685092435541
,,6.608,20.0,1685092435612
,,6.379,20.0,1685092435681
,,6.338,20.0,1685092435751
,,6.307,20.0,1685092435821
,,6.296,20.0,1685092435891
,,6.161,20.0,1685092435961
,,6.161,20.0,1685092436031
,,6.223,20.0,1685092436101
,,6.171,20.0,1685092436171
,,6.046,20.0,1685092436241
,,5.828,20.0,1685092436311
,,5.599,20.0,1685092436381
,,5.661,20.0,1685092436451
,,5.849,20.0,1685092436521
,,5.922,20.0,1685092436591
,,5.859,20.0,1685092436661
,,5.765,20.0,1685092436731
,,5.818,20.0,1685092436801
,,5.911,20.0,1685092437011
,,5.890,20.0,1685092437081
,,5.880,20.0,1685092437151
,,5.953,20.0,1685092437221
,,6.140,20.0,1685092437291
,,6.369,20.0,1685092437361
,,6.494,20.0,1685092437431
,,6.494,20.0,1685092437571
,,6.484,20.0,1685092437643
,,6.567,20.0,1685092437713
,,6.754,20.0,1685092437783
,,6.921,20.0,1685092437853
,,6.879,20.0,1685092438063
,,6.817,20.0,1685092438135
,,6.806,20.0,1685092438205
,,6.765,20.0,1685092438275
,,6.785,20.0,1685092438343
,,6.837,20.0,1685092438413
,,6.765,20.0,1685092438483
,,6.640,20.0,1685092438553
,,6.577,20.0,1685092438623
,,6.598,20.0,1685092438696
,,6.640,20.0,1685092438766
,,6.598,20.0,1685092438836
,,6.525,20.0,1685092438906
,,6.432,20.0,1685092438976
,,6.338,20.0,1685092439046
,,6.317,20.0,1685092439116
,,6.338,20.0,1685092439186
,,6.338,20.0,1685092439258
,,6.317,20.0,1685092439326
,,6.296,20.0,1685092439396
,,6.182,20.0,1685092439466
,,6.057,20.0,1685092439537
,,5.953,20.0,1685092439603
,,5.974,20.0,1685092439674
,,6.078,20.0,1685092439743
,,6.151,20.0,1685092439813
,,6.213,20.0,1685092439964
,,6.234,20.0,1685092439994
,,6.255,20.0,1685092440155
,,6.265,20.0,1685092440182
,,6.348,20.0,1685092440308
,,6.452,20.0,1685092440333
,,6.567,20.0,1685092440494
,,6.796,20.0,1685092440519
,,6.921,20.0,1685092440519
